Year_Birth,Education,Marital_Status,Income,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts
1962.00,3.00,1.00,54693.00,686.00,17.00,142.00,23.00,26.00
1974.00,1.00,1.00,48186.00,97.00,3.00,66.00,12.00,7.00
1977.00,1.00,1.00,54809.00,63.00,6.00,57.00,13.00,13.00
1978.00,1.00,1.00,41580.00,56.00,5.00,24.00,4.00,0.00
1970.00,3.00,1.00,80336.00,209.00,19.00,456.00,160.00,142.00
1957.00,1.00,1.00,47743.00,198.00,2.00,43.00,0.00,12.00
1955.00,2.00,1.00,62972.00,313.00,15.00,47.00,20.00,0.00
1954.00,3.00,2.00,57333.00,941.00,14.00,397.00,76.00,58.00
1982.00,3.00,1.00,32313.00,86.00,4.00,56.00,2.00,4.00
1953.00,2.00,3.00,84953.00,167.00,48.00,602.00,63.00,72.00
1968.00,2.00,2.00,27071.00,8.00,3.00,19.00,0.00,2.00
1957.00,2.00,1.00,68148.00,389.00,66.00,408.00,37.00,57.00
1965.00,2.00,1.00,65735.00,239.00,7.00,119.00,4.00,15.00
1975.00,3.00,1.00,86836.00,179.00,21.00,273.00,0.00,21.00
1963.00,3.00,1.00,4023.00,5.00,0.00,1.00,1.00,1.00
1990.00,1.00,1.00,30093.00,2.00,6.00,28.00,13.00,4.00
1966.00,3.00,1.00,57705.00,383.00,0.00,53.00,6.00,4.00
1988.00,1.00,0.00,25008.00,2.00,8.00,8.00,6.00,1.00
1995.00,2.00,0.00,83257.00,536.00,27.00,590.00,38.00,107.00
1975.00,1.00,1.00,22280.00,2.00,1.00,4.00,3.00,1.00
1978.00,3.00,1.00,72159.00,322.00,53.00,899.00,34.00,40.00
1961.00,1.00,1.00,64260.00,539.00,169.00,816.00,20.00,0.00
1984.00,3.00,0.00,82733.00,712.00,50.00,420.00,65.00,38.00
1971.00,2.00,2.00,74290.00,1121.00,0.00,72.00,0.00,12.00
1951.00,2.00,0.00,58217.00,68.00,1.00,13.00,3.00,5.00
1976.00,2.00,1.00,21024.00,36.00,4.00,18.00,6.00,2.00
1972.00,3.00,1.00,70116.00,707.00,44.00,603.00,95.00,58.00
1985.00,1.00,1.00,54006.00,174.00,77.00,203.00,6.00,24.00
1966.00,3.00,1.00,69063.00,666.00,35.00,124.00,69.00,8.00
1975.00,2.00,2.00,11448.00,0.00,0.00,0.00,6.00,2.00
1979.00,1.00,0.00,61825.00,162.00,50.00,100.00,55.00,30.00
1971.00,1.00,1.00,70886.00,407.00,70.00,239.00,103.00,88.00
1982.00,1.00,1.00,69109.00,823.00,25.00,459.00,124.00,29.00
1973.00,1.00,3.00,60208.00,488.00,23.00,71.00,15.00,0.00
1968.00,2.00,1.00,32889.00,28.00,0.00,13.00,4.00,2.00
1984.00,1.00,0.00,34738.00,3.00,2.00,10.00,3.00,0.00
1971.00,2.00,1.00,30538.00,284.00,0.00,52.00,8.00,3.00
1977.00,2.00,1.00,82326.00,938.00,142.00,754.00,159.00,81.00
1967.00,3.00,2.00,26642.00,13.00,2.00,15.00,2.00,2.00
1964.00,1.00,2.00,69932.00,412.00,172.00,153.00,150.00,105.00
1972.00,1.00,0.00,44503.00,31.00,1.00,8.00,0.00,0.00
1948.00,3.00,0.00,60200.00,502.00,19.00,132.00,0.00,6.00
1952.00,1.00,2.00,49638.00,18.00,10.00,3.00,3.00,5.00
1987.00,2.00,0.00,23830.00,1.00,8.00,6.00,4.00,8.00
1959.00,2.00,3.00,33051.00,100.00,71.00,243.00,108.00,94.00
1958.00,1.00,1.00,72905.00,407.00,114.00,445.00,181.00,165.00
1951.00,3.00,1.00,69702.00,664.00,9.00,240.00,50.00,19.00
1975.00,1.00,2.00,70300.00,1045.00,61.00,338.00,60.00,46.00
1984.00,3.00,1.00,70643.00,1218.00,107.00,304.00,23.00,143.00
1969.00,3.00,1.00,30396.00,15.00,0.00,6.00,0.00,1.00
1968.00,3.00,2.00,50616.00,128.00,0.00,16.00,0.00,1.00
1969.00,2.00,0.00,62772.00,581.00,49.00,157.00,43.00,8.00
1985.00,3.00,0.00,30298.00,6.00,3.00,12.00,6.00,1.00
1984.00,1.00,0.00,52413.00,185.00,8.00,133.00,56.00,56.00
1957.00,3.00,1.00,44155.00,22.00,1.00,9.00,0.00,0.00
1971.00,3.00,2.00,86979.00,584.00,100.00,835.00,65.00,83.00
1975.00,1.00,1.00,76532.00,355.00,30.00,177.00,90.00,138.00
1982.00,1.00,1.00,42081.00,175.00,10.00,110.00,54.00,6.00
1988.00,3.00,1.00,67546.00,864.00,134.00,768.00,150.00,38.00
1989.00,2.00,1.00,88420.00,957.00,153.00,612.00,99.00,95.00
1985.00,1.00,1.00,31158.00,25.00,6.00,16.00,20.00,0.00
1968.00,1.00,2.00,61671.00,641.00,7.00,56.00,0.00,0.00
1974.00,1.00,0.00,69719.00,273.00,86.00,208.00,177.00,14.00
1949.00,1.00,2.00,49160.00,122.00,21.00,43.00,25.00,10.00
1978.00,0.00,1.00,24882.00,1.00,4.00,10.00,29.00,0.00
1954.00,3.00,0.00,90933.00,1020.00,31.00,430.00,62.00,63.00
1945.00,3.00,0.00,113734.00,6.00,2.00,3.00,1.00,262.00
1950.00,3.00,1.00,59292.00,378.00,14.00,68.00,19.00,14.00
1964.00,3.00,1.00,45759.00,42.00,1.00,18.00,3.00,0.00
1983.00,1.00,0.00,22148.00,15.00,5.00,14.00,0.00,4.00
1987.00,2.00,1.00,73395.00,272.00,7.00,80.00,20.00,7.00
1971.00,1.00,2.00,29819.00,9.00,1.00,24.00,2.00,1.00
1968.00,1.00,1.00,45688.00,279.00,0.00,18.00,0.00,0.00
1954.00,1.00,1.00,62820.00,398.00,61.00,265.00,138.00,61.00
1971.00,3.00,1.00,60491.00,637.00,47.00,237.00,12.00,19.00
1986.00,1.00,1.00,33235.00,45.00,0.00,16.00,2.00,1.00
1959.00,1.00,1.00,35701.00,21.00,1.00,9.00,7.00,3.00
1980.00,2.00,1.00,31535.00,15.00,4.00,13.00,0.00,0.00
1960.00,2.00,1.00,92556.00,493.00,183.00,352.00,184.00,23.00
1970.00,1.00,0.00,67384.00,957.00,40.00,175.00,158.00,53.00
1971.00,2.00,1.00,80573.00,829.00,138.00,430.00,60.00,92.00
1967.00,1.00,1.00,77870.00,1017.00,50.00,500.00,65.00,50.00
1963.00,3.00,3.00,52278.00,953.00,0.00,71.00,0.00,0.00
1968.00,1.00,0.00,57107.00,159.00,0.00,120.00,0.00,0.00
1990.00,1.00,1.00,18929.00,32.00,0.00,8.00,23.00,4.00
1981.00,3.00,0.00,36038.00,23.00,0.00,15.00,0.00,2.00
1976.00,1.00,0.00,20180.00,18.00,42.00,24.00,15.00,20.00
1965.00,3.00,1.00,34230.00,15.00,0.00,4.00,0.00,0.00
1977.00,2.00,0.00,31878.00,23.00,4.00,5.00,10.00,5.00
1972.00,2.00,1.00,70932.00,200.00,193.00,100.00,46.00,185.00
1956.00,1.00,0.00,91249.00,1324.00,27.00,119.00,71.00,108.00
1943.00,2.00,0.00,77598.00,1193.00,33.00,281.00,129.00,66.00
1959.00,1.00,0.00,80982.00,505.00,137.00,401.00,104.00,22.00
1977.00,2.00,1.00,22701.00,2.00,4.00,9.00,0.00,4.00
1969.00,3.00,1.00,55212.00,1103.00,0.00,45.00,0.00,0.00
1970.00,1.00,1.00,70617.00,353.00,61.00,753.00,40.00,46.00
1957.00,1.00,0.00,64849.00,652.00,48.00,350.00,94.00,84.00
1965.00,2.00,1.00,62694.00,379.00,6.00,157.00,25.00,91.00
1974.00,3.00,1.00,61917.00,46.00,4.00,36.00,2.00,2.00
1947.00,3.00,1.00,67472.00,162.00,31.00,127.00,8.00,17.00
1982.00,2.00,1.00,21059.00,8.00,3.00,19.00,3.00,3.00
1968.00,2.00,1.00,29543.00,17.00,3.00,18.00,3.00,4.00
1951.00,1.00,1.00,75903.00,340.00,108.00,185.00,130.00,38.00
1975.00,2.00,1.00,34984.00,8.00,4.00,15.00,3.00,5.00
1956.00,3.00,0.00,54998.00,154.00,22.00,202.00,39.00,30.00
1949.00,3.00,3.00,54356.00,710.00,15.00,30.00,20.00,0.00
1959.00,2.00,1.00,34242.00,8.00,2.00,4.00,0.00,0.00
1973.00,1.00,1.00,25410.00,2.00,2.00,4.00,13.00,13.00
1984.00,3.00,1.00,73356.00,1050.00,14.00,322.00,0.00,14.00
1950.00,1.00,1.00,28320.00,19.00,1.00,14.00,3.00,2.00
1977.00,1.00,0.00,23763.00,22.00,0.00,6.00,6.00,2.00
1984.00,1.00,1.00,72570.00,274.00,83.00,216.00,151.00,141.00
1976.00,2.00,1.00,34529.00,68.00,6.00,38.00,3.00,6.00
1951.00,1.00,3.00,70792.00,344.00,45.00,654.00,104.00,11.00
1982.00,1.00,1.00,63211.00,145.00,193.00,459.00,205.00,26.00
1974.00,2.00,1.00,83891.00,217.00,38.00,350.00,111.00,85.00
1968.00,1.00,0.00,36065.00,18.00,7.00,34.00,10.00,2.00
1954.00,1.00,1.00,39898.00,69.00,8.00,26.00,12.00,7.00
1940.00,3.00,0.00,51141.00,144.00,0.00,7.00,0.00,0.00
1976.00,1.00,1.00,56939.00,256.00,34.00,103.00,90.00,29.00
1951.00,1.00,0.00,80872.00,483.00,72.00,567.00,94.00,12.00
1976.00,3.00,1.00,72335.00,1285.00,105.00,653.00,28.00,21.00
1964.00,3.00,0.00,61798.00,338.00,4.00,89.00,11.00,8.00
1950.00,3.00,3.00,76842.00,605.00,10.00,345.00,84.00,54.00
1976.00,1.00,1.00,29478.00,8.00,0.00,7.00,3.00,1.00
1956.00,1.00,0.00,46998.00,172.00,41.00,86.00,45.00,6.00
1990.00,1.00,0.00,96843.00,448.00,71.00,951.00,40.00,17.00
1950.00,3.00,3.00,56551.00,67.00,4.00,32.00,17.00,2.00
1965.00,2.00,1.00,70053.00,512.00,53.00,98.00,81.00,179.00
1962.00,3.00,3.00,71670.00,1462.00,16.00,128.00,0.00,0.00
1978.00,1.00,1.00,44359.00,20.00,0.00,14.00,7.00,3.00
1952.00,1.00,0.00,40887.00,50.00,4.00,44.00,10.00,10.00
1966.00,1.00,2.00,48877.00,102.00,1.00,15.00,2.00,0.00
1947.00,1.00,1.00,74485.00,499.00,149.00,815.00,173.00,49.00
1972.00,1.00,1.00,64474.00,381.00,35.00,172.00,56.00,86.00
1963.00,1.00,1.00,77226.00,631.00,43.00,239.00,128.00,76.00
1949.00,1.00,3.00,72643.00,526.00,80.00,553.00,123.00,94.00
1978.00,2.00,1.00,85738.00,913.00,26.00,376.00,17.00,26.00
1966.00,1.00,2.00,55686.00,673.00,0.00,199.00,37.00,47.00
1983.00,1.00,0.00,39062.00,23.00,0.00,9.00,0.00,0.00
1971.00,1.00,1.00,34600.00,199.00,33.00,60.00,8.00,3.00
1975.00,1.00,1.00,40794.00,261.00,23.00,73.00,4.00,23.00
1971.00,2.00,1.00,54690.00,111.00,16.00,37.00,7.00,9.00
1969.00,1.00,1.00,4428.00,16.00,4.00,12.00,2.00,4.00
1963.00,2.00,1.00,32632.00,63.00,151.00,137.00,153.00,19.00
1968.00,3.00,0.00,38236.00,58.00,0.00,18.00,2.00,0.00
1979.00,1.00,1.00,36781.00,29.00,1.00,17.00,0.00,3.00
1984.00,2.00,0.00,31385.00,3.00,2.00,12.00,0.00,1.00
1984.00,1.00,1.00,24570.00,28.00,34.00,62.00,11.00,14.00
1974.00,3.00,2.00,25509.00,40.00,3.00,30.00,10.00,7.00
1951.00,1.00,1.00,94642.00,879.00,143.00,797.00,106.00,143.00
1962.00,2.00,1.00,58646.00,62.00,1.00,44.00,6.00,5.00
1975.00,1.00,0.00,53201.00,280.00,7.00,81.00,20.00,0.00
1957.00,1.00,1.00,21994.00,9.00,0.00,6.00,3.00,1.00
1978.00,1.00,1.00,57113.00,182.00,4.00,33.00,0.00,2.00
1991.00,1.00,1.00,51373.00,83.00,2.00,101.00,64.00,26.00
1986.00,1.00,1.00,23477.00,38.00,15.00,54.00,3.00,8.00
1956.00,1.00,1.00,58116.00,228.00,19.00,130.00,4.00,11.00
1963.00,3.00,2.00,72968.00,1092.00,37.00,592.00,145.00,37.00
1971.00,2.00,1.00,39791.00,85.00,15.00,27.00,13.00,13.00
1947.00,2.00,0.00,91712.00,1276.00,24.00,746.00,94.00,29.00
1958.00,1.00,0.00,94472.00,1017.00,33.00,417.00,108.00,100.00
1960.00,1.00,1.00,13672.00,6.00,2.00,9.00,2.00,1.00
1980.00,2.00,1.00,96547.00,448.00,21.00,125.00,52.00,101.00
1975.00,1.00,1.00,79205.00,504.00,23.00,117.00,179.00,28.00
1975.00,3.00,1.00,56559.00,226.00,22.00,133.00,41.00,31.00
1973.00,3.00,1.00,32644.00,239.00,3.00,141.00,0.00,7.00
1980.00,2.00,0.00,67506.00,90.00,38.00,67.00,33.00,36.00
1970.00,1.00,0.00,24206.00,7.00,2.00,8.00,3.00,2.00
1967.00,3.00,2.00,28420.00,4.00,2.00,5.00,2.00,0.00
1970.00,1.00,1.00,22979.00,16.00,17.00,19.00,20.00,21.00
1966.00,1.00,0.00,33279.00,10.00,3.00,3.00,0.00,0.00
1972.00,2.00,0.00,46423.00,68.00,0.00,16.00,0.00,0.00
1977.00,1.00,1.00,30368.00,35.00,0.00,13.00,2.00,0.00
1970.00,1.00,1.00,63684.00,575.00,80.00,428.00,208.00,93.00
1964.00,1.00,2.00,41638.00,315.00,0.00,31.00,4.00,0.00
1959.00,3.00,2.00,68805.00,182.00,2.00,49.00,17.00,13.00
1966.00,3.00,1.00,65814.00,561.00,14.00,113.00,10.00,14.00
1958.00,1.00,2.00,71964.00,587.00,51.00,932.00,180.00,34.00
1986.00,1.00,0.00,39146.00,94.00,1.00,33.00,13.00,12.00
1977.00,1.00,1.00,96876.00,908.00,43.00,735.00,40.00,194.00
1981.00,0.00,1.00,34445.00,228.00,122.00,122.00,208.00,129.00
1958.00,1.00,0.00,68281.00,995.00,112.00,417.00,42.00,48.00
1975.00,2.00,1.00,37284.00,11.00,1.00,2.00,2.00,1.00
1983.00,1.00,1.00,36790.00,3.00,3.00,14.00,15.00,21.00
1967.00,1.00,1.00,27943.00,12.00,1.00,16.00,4.00,1.00
1951.00,1.00,2.00,22263.00,17.00,0.00,2.00,0.00,0.00
1972.00,1.00,1.00,30261.00,8.00,0.00,5.00,0.00,3.00
1978.00,1.00,1.00,28587.00,22.00,4.00,17.00,12.00,10.00
1982.00,2.00,1.00,43815.00,14.00,10.00,29.00,4.00,7.00
1956.00,1.00,1.00,48195.00,106.00,27.00,68.00,52.00,7.00
1952.00,2.00,1.00,77027.00,820.00,57.00,242.00,45.00,0.00
1965.00,3.00,1.00,71322.00,753.00,43.00,226.00,69.00,10.00
1979.00,2.00,1.00,32765.00,13.00,3.00,17.00,7.00,3.00
1965.00,1.00,1.00,29672.00,9.00,1.00,3.00,0.00,4.00
1953.00,1.00,2.00,23272.00,19.00,3.00,6.00,4.00,2.00
1949.00,2.00,1.00,49912.00,520.00,8.00,223.00,32.00,49.00
1985.00,2.00,1.00,7500.00,5.00,17.00,17.00,13.00,14.00
1947.00,3.00,3.00,68117.00,618.00,44.00,215.00,0.00,17.00
1955.00,1.00,1.00,67225.00,315.00,35.00,322.00,46.00,7.00
1976.00,1.00,1.00,17649.00,15.00,1.00,23.00,0.00,5.00
1975.00,1.00,1.00,55914.00,384.00,60.00,364.00,119.00,101.00
1984.00,1.00,1.00,40059.00,110.00,29.00,92.00,28.00,10.00
1950.00,1.00,1.00,60905.00,208.00,17.00,76.00,36.00,17.00
1977.00,1.00,1.00,75330.00,555.00,82.00,257.00,93.00,61.00
1951.00,1.00,0.00,60689.00,240.00,90.00,216.00,63.00,6.00
1984.00,1.00,1.00,38680.00,11.00,0.00,36.00,15.00,5.00
1982.00,1.00,1.00,61416.00,848.00,154.00,323.00,201.00,61.00
1991.00,1.00,0.00,49767.00,202.00,47.00,197.00,55.00,42.00
1970.00,1.00,0.00,83273.00,433.00,89.00,650.00,16.00,102.00
1981.00,1.00,1.00,29009.00,6.00,6.00,15.00,10.00,5.00
1979.00,2.00,1.00,45057.00,37.00,0.00,7.00,3.00,0.00
1971.00,1.00,1.00,37150.00,167.00,37.00,64.00,49.00,34.00
1970.00,1.00,0.00,43020.00,45.00,7.00,99.00,4.00,25.00
1959.00,1.00,1.00,53154.00,129.00,0.00,21.00,0.00,1.00
1973.00,1.00,1.00,65308.00,713.00,0.00,264.00,120.00,80.00
1970.00,1.00,0.00,76467.00,676.00,161.00,426.00,210.00,44.00
1947.00,2.00,1.00,81044.00,450.00,26.00,535.00,73.00,98.00
1951.00,1.00,1.00,32871.00,22.00,2.00,12.00,0.00,2.00
1975.00,1.00,0.00,55801.00,367.00,4.00,51.00,6.00,4.00
1959.00,1.00,3.00,76320.00,526.00,35.00,214.00,69.00,53.00
1955.00,2.00,0.00,36927.00,51.00,0.00,16.00,0.00,0.00
1953.00,1.00,1.00,48794.00,25.00,0.00,11.00,3.00,0.00
1965.00,1.00,0.00,23478.00,28.00,6.00,27.00,12.00,17.00
1973.00,1.00,2.00,71128.00,958.00,159.00,447.00,20.00,0.00
1976.00,3.00,2.00,70179.00,532.00,88.00,168.00,69.00,44.00
1950.00,1.00,1.00,59462.00,724.00,17.00,143.00,0.00,8.00
1969.00,2.00,1.00,0.00,375.00,42.00,48.00,94.00,66.00
1969.00,1.00,1.00,38361.00,39.00,0.00,56.00,20.00,8.00
1981.00,3.00,0.00,0.00,23.00,0.00,15.00,0.00,2.00
1982.00,3.00,1.00,70038.00,587.00,54.00,348.00,71.00,54.00
1978.00,1.00,1.00,42554.00,29.00,1.00,11.00,0.00,0.00
1974.00,1.00,1.00,67445.00,757.00,80.00,217.00,29.00,80.00
1951.00,1.00,3.00,67046.00,544.00,35.00,133.00,23.00,151.00
1948.00,1.00,1.00,42192.00,40.00,15.00,15.00,17.00,6.00
1952.00,3.00,1.00,77610.00,1245.00,33.00,332.00,21.00,33.00
1984.00,1.00,1.00,31761.00,19.00,1.00,20.00,16.00,14.00
1979.00,1.00,1.00,34350.00,16.00,3.00,15.00,2.00,1.00
1949.00,1.00,1.00,54591.00,376.00,4.00,94.00,12.00,9.00
1956.00,1.00,1.00,71866.00,184.00,178.00,178.00,103.00,39.00
1969.00,1.00,1.00,25293.00,15.00,0.00,11.00,0.00,2.00
1987.00,3.00,0.00,42000.00,124.00,83.00,267.00,85.00,59.00
1983.00,1.00,1.00,69520.00,627.00,120.00,414.00,121.00,80.00
1970.00,1.00,2.00,64713.00,180.00,60.00,241.00,13.00,54.00
1977.00,2.00,1.00,27889.00,14.00,0.00,4.00,0.00,0.00
1960.00,0.00,3.00,22123.00,3.00,3.00,24.00,34.00,7.00
1971.00,1.00,1.00,0.00,71.00,1.00,16.00,0.00,0.00
1954.00,2.00,1.00,0.00,161.00,0.00,22.00,0.00,0.00
1973.00,1.00,1.00,27803.00,8.00,26.00,46.00,38.00,9.00
1955.00,1.00,0.00,0.00,264.00,0.00,21.00,12.00,6.00
1960.00,1.00,1.00,51651.00,293.00,6.00,23.00,13.00,6.00
1988.00,1.00,1.00,68487.00,758.00,12.00,385.00,33.00,89.00
1943.00,2.00,3.00,0.00,532.00,126.00,490.00,164.00,126.00
1969.00,1.00,1.00,56796.00,656.00,38.00,161.00,62.00,47.00
1992.00,2.00,1.00,87000.00,196.00,25.00,607.00,67.00,17.00
1959.00,1.00,1.00,79823.00,835.00,73.00,380.00,114.00,73.00
1980.00,1.00,0.00,30828.00,16.00,11.00,15.00,2.00,0.00
1971.00,2.00,1.00,34109.00,9.00,1.00,5.00,2.00,1.00
1974.00,2.00,2.00,53367.00,229.00,7.00,140.00,10.00,3.00
1969.00,0.00,1.00,22390.00,0.00,1.00,4.00,15.00,1.00
1976.00,1.00,1.00,71322.00,121.00,24.00,124.00,24.00,15.00
1949.00,2.00,1.00,49912.00,520.00,8.00,223.00,32.00,49.00
1950.00,3.00,1.00,48699.00,26.00,1.00,10.00,2.00,0.00
1975.00,1.00,1.00,80144.00,240.00,132.00,445.00,250.00,192.00
1956.00,1.00,0.00,54252.00,178.00,4.00,26.00,8.00,4.00
1976.00,2.00,1.00,81929.00,1486.00,55.00,278.00,49.00,0.00
1975.00,1.00,1.00,76068.00,1115.00,12.00,128.00,33.00,12.00
1976.00,2.00,1.00,53204.00,29.00,0.00,8.00,2.00,0.00
1949.00,3.00,1.00,67911.00,529.00,0.00,356.00,63.00,28.00
1984.00,2.00,1.00,14796.00,13.00,3.00,8.00,7.00,4.00
1974.00,3.00,1.00,78128.00,934.00,24.00,230.00,16.00,24.00
1972.00,0.00,1.00,14188.00,2.00,7.00,11.00,16.00,12.00
1986.00,0.00,1.00,20425.00,4.00,12.00,5.00,3.00,16.00
1962.00,2.00,1.00,58646.00,62.00,1.00,44.00,6.00,5.00
1970.00,1.00,2.00,72967.00,158.00,35.00,179.00,0.00,0.00
1949.00,2.00,1.00,48150.00,173.00,2.00,39.00,3.00,2.00
1961.00,1.00,0.00,82332.00,830.00,59.00,968.00,51.00,79.00
1955.00,1.00,3.00,58275.00,189.00,10.00,253.00,56.00,43.00
1981.00,3.00,1.00,44953.00,728.00,17.00,133.00,11.00,8.00
1953.00,1.00,1.00,34587.00,7.00,2.00,9.00,2.00,0.00
1974.00,2.00,1.00,43018.00,35.00,4.00,17.00,7.00,6.00
1954.00,2.00,1.00,45736.00,188.00,3.00,180.00,20.00,3.00
1969.00,2.00,1.00,66476.00,742.00,28.00,152.00,25.00,9.00
1981.00,2.00,1.00,27733.00,0.00,7.00,5.00,26.00,2.00
1952.00,3.00,1.00,69805.00,750.00,71.00,174.00,13.00,10.00
1962.00,2.00,0.00,72217.00,816.00,42.00,450.00,55.00,56.00
1971.00,1.00,2.00,25818.00,5.00,2.00,8.00,2.00,2.00
1976.00,2.00,1.00,37509.00,37.00,5.00,56.00,12.00,8.00
1976.00,2.00,1.00,25176.00,4.00,0.00,4.00,0.00,0.00
1980.00,1.00,1.00,43586.00,99.00,2.00,11.00,4.00,0.00
1956.00,2.00,1.00,53230.00,176.00,72.00,98.00,136.00,21.00
1957.00,1.00,1.00,50116.00,54.00,0.00,10.00,0.00,0.00
1972.00,1.00,1.00,84906.00,997.00,15.00,414.00,99.00,30.00
1966.00,1.00,1.00,61286.00,356.00,0.00,107.00,19.00,9.00
1986.00,3.00,1.00,82333.00,1311.00,0.00,359.00,46.00,89.00
1965.00,3.00,1.00,65220.00,890.00,63.00,292.00,0.00,25.00
1974.00,1.00,1.00,33590.00,4.00,0.00,2.00,0.00,0.00
1976.00,1.00,2.00,30992.00,17.00,0.00,14.00,7.00,3.00
1976.00,2.00,0.00,72309.00,960.00,0.00,883.00,50.00,38.00
1949.00,3.00,1.00,156924.00,2.00,1.00,2.00,1.00,1.00
1980.00,0.00,1.00,16005.00,1.00,3.00,2.00,20.00,30.00
1965.00,1.00,1.00,58692.00,301.00,11.00,61.00,4.00,7.00
1969.00,1.00,3.00,40590.00,154.00,0.00,50.00,6.00,11.00
1970.00,1.00,0.00,20587.00,2.00,3.00,6.00,4.00,1.00
1954.00,2.00,2.00,62637.00,104.00,12.00,48.00,4.00,12.00
1966.00,2.00,2.00,29435.00,70.00,3.00,37.00,4.00,2.00
1974.00,1.00,2.00,19346.00,2.00,0.00,9.00,3.00,6.00
1971.00,1.00,1.00,35788.00,23.00,2.00,11.00,3.00,1.00
1968.00,1.00,2.00,36997.00,43.00,4.00,12.00,8.00,0.00
1957.00,1.00,1.00,23539.00,4.00,24.00,11.00,16.00,1.00
1973.00,1.00,0.00,65333.00,654.00,7.00,92.00,0.00,15.00
1957.00,1.00,0.00,78499.00,912.00,72.00,170.00,47.00,36.00
1971.00,3.00,1.00,29732.00,25.00,0.00,8.00,0.00,1.00
1960.00,2.00,1.00,41275.00,24.00,4.00,22.00,0.00,2.00
1973.00,3.00,1.00,63516.00,141.00,11.00,114.00,15.00,14.00
1962.00,3.00,1.00,42769.00,71.00,0.00,13.00,3.00,1.00
1958.00,2.00,1.00,49572.00,35.00,1.00,16.00,0.00,1.00
1972.00,1.00,1.00,69209.00,496.00,32.00,849.00,229.00,48.00
1976.00,1.00,1.00,17148.00,9.00,9.00,11.00,13.00,10.00
1969.00,1.00,3.00,40590.00,154.00,0.00,50.00,6.00,11.00
1976.00,2.00,1.00,30560.00,9.00,1.00,5.00,4.00,5.00
1983.00,2.00,1.00,32146.00,26.00,3.00,23.00,4.00,7.00
1964.00,2.00,2.00,41713.00,77.00,8.00,44.00,10.00,10.00
1975.00,2.00,1.00,34176.00,11.00,2.00,7.00,4.00,2.00
1955.00,3.00,1.00,58482.00,576.00,7.00,115.00,19.00,7.00
1965.00,1.00,0.00,59686.00,89.00,15.00,89.00,34.00,42.00
1964.00,3.00,1.00,60896.00,1013.00,30.00,399.00,60.00,46.00
1980.00,1.00,1.00,62994.00,224.00,12.00,48.00,4.00,12.00
1957.00,1.00,1.00,47320.00,200.00,19.00,111.00,50.00,15.00
1949.00,2.00,3.00,74859.00,570.00,73.00,614.00,133.00,102.00
1992.00,0.00,0.00,15253.00,1.00,3.00,3.00,8.00,1.00
1974.00,3.00,0.00,31560.00,62.00,1.00,20.00,4.00,0.00
1954.00,1.00,2.00,72071.00,531.00,69.00,300.00,150.00,138.00
1990.00,2.00,0.00,91172.00,162.00,28.00,818.00,0.00,28.00
1984.00,1.00,1.00,90000.00,675.00,144.00,133.00,94.00,192.00
1981.00,1.00,0.00,41967.00,23.00,4.00,10.00,0.00,2.00
1965.00,1.00,0.00,69263.00,492.00,5.00,32.00,13.00,5.00
1970.00,2.00,2.00,65706.00,918.00,10.00,129.00,13.00,0.00
1975.00,1.00,1.00,60934.00,224.00,155.00,155.00,192.00,93.00
1951.00,1.00,1.00,71965.00,572.00,19.00,286.00,50.00,38.00
1955.00,1.00,1.00,65210.00,626.00,0.00,70.00,0.00,7.00
1975.00,3.00,1.00,79174.00,1074.00,37.00,518.00,193.00,92.00
1967.00,2.00,2.00,81380.00,741.00,68.00,689.00,224.00,68.00
1971.00,1.00,1.00,52914.00,254.00,10.00,44.00,30.00,10.00
1955.00,1.00,1.00,38946.00,116.00,6.00,82.00,6.00,6.00
1974.00,1.00,1.00,26067.00,22.00,2.00,18.00,0.00,2.00
1972.00,3.00,1.00,44325.00,516.00,0.00,21.00,0.00,0.00
1964.00,1.00,1.00,42523.00,14.00,36.00,11.00,3.00,26.00
1978.00,0.00,0.00,26487.00,2.00,8.00,10.00,12.00,14.00
1957.00,2.00,1.00,53233.00,28.00,0.00,9.00,3.00,0.00
1960.00,1.00,1.00,67716.00,530.00,142.00,217.00,62.00,9.00
1972.00,2.00,1.00,76234.00,519.00,50.00,167.00,130.00,0.00
1956.00,3.00,1.00,84117.00,611.00,76.00,749.00,59.00,45.00
1957.00,2.00,1.00,65487.00,240.00,67.00,500.00,199.00,0.00
1972.00,0.00,1.00,25224.00,4.00,9.00,12.00,11.00,2.00
1983.00,2.00,0.00,89616.00,671.00,47.00,655.00,145.00,111.00
1971.00,1.00,2.00,40851.00,23.00,1.00,7.00,0.00,4.00
1947.00,1.00,1.00,27469.00,9.00,1.00,2.00,3.00,2.00
1957.00,2.00,1.00,82347.00,556.00,54.00,845.00,202.00,133.00
1957.00,1.00,1.00,73803.00,833.00,80.00,363.00,52.00,26.00
1952.00,2.00,0.00,8820.00,12.00,0.00,13.00,4.00,2.00
1974.00,1.00,0.00,43322.00,56.00,7.00,48.00,10.00,2.00
1973.00,1.00,1.00,55593.00,293.00,8.00,124.00,11.00,4.00
1954.00,1.00,1.00,50501.00,297.00,0.00,38.00,13.00,0.00
1975.00,1.00,1.00,37085.00,39.00,1.00,16.00,2.00,0.00
1990.00,0.00,0.00,16185.00,5.00,11.00,16.00,21.00,8.00
